ar_row_id,bg_row_id,el_row_id,fr_row_id,it_row_id,checks_passed
215,540,1499,2343,2648,10
215,540,1499,2343,2658,10
215,540,1499,2343,2659,10
215,540,1499,2343,2746,10
215,540,1499,2343,2747,10
215,540,1499,2343,2761,10
215,540,1499,2343,2762,10
215,540,1499,2343,2646,10
215,540,1316,2343,2594,10
215,540,1316,2343,2645,10
215,540,1316,2343,2648,10
215,540,1316,2343,2658,10
215,540,1316,2343,2746,10
215,540,1316,2343,2747,10
215,540,1316,2343,2646,10
215,540,1321,2343,2594,10
215,540,1321,2343,2645,10
215,540,1321,2343,2659,10
215,540,1321,2343,2746,10
215,540,1321,2343,2747,10
215,540,1321,2343,2646,10
215,540,1501,2343,2594,10
215,540,1501,2343,2648,10
215,540,1501,2343,2658,10
215,540,1501,2343,2659,10
215,540,1501,2343,2746,10
215,540,1501,2343,2747,10
215,540,1501,2343,2761,10
215,540,1501,2343,2762,10
215,540,1501,2343,2646,10
215,540,1319,2343,2594,10
215,540,1319,2343,2648,10
215,540,1319,2343,2658,10
215,540,1319,2343,2659,10
215,540,1319,2343,2747,10
215,540,1319,2343,2761,10
215,540,1319,2343,2762,10
215,540,1643,2343,2594,10
215,540,1643,2343,2645,10
215,540,1643,2343,2648,10
215,540,1643,2343,2658,10
215,540,1643,2343,2659,10
215,540,1643,2343,2746,10
215,540,1643,2343,2747,10
215,540,1643,2343,2761,10
215,540,1643,2343,2762,10
215,540,1643,2343,2646,10
215,540,1216,2343,2594,10
215,540,1216,2343,2645,10
215,540,1216,2343,2648,10
215,540,1216,2343,2658,10
215,540,1216,2343,2659,10
215,540,1216,2343,2746,10
215,540,1216,2343,2747,10
215,540,1216,2343,2761,10
215,540,1216,2343,2762,10
215,540,1216,2343,2646,10
215,540,1762,2343,2645,10
215,540,1762,2343,2658,10
215,540,1762,2343,2659,10
215,540,1762,2343,2746,10
215,540,1762,2343,2747,10
215,540,1762,2343,2761,10
215,540,1762,2343,2646,10
215,540,2127,2343,2594,10
215,540,2127,2343,2645,10
215,540,2127,2343,2648,10
215,540,2127,2343,2658,10
215,540,2127,2343,2659,10
215,540,2127,2343,2746,10
215,540,2127,2343,2747,10
215,540,2127,2343,2761,10
215,540,2127,2343,2762,10
215,540,2127,2343,2646,10
215,982,1499,2343,2646,10
215,982,1316,2343,2646,10
215,982,1321,2343,2646,10
215,982,1643,2343,2646,10
215,982,1762,2343,2646,10
215,982,2127,2343,2646,10
215,982,2024,2343,2646,10
215,1000,1643,2343,2594,10
215,1000,1643,2343,2645,10
215,1000,1643,2343,2658,10
215,1000,1643,2343,2659,10
215,1000,1643,2343,2746,10
215,1000,1643,2343,2747,10
215,1000,1643,2343,2761,10
215,1000,1643,2343,2762,10
215,1000,1643,2343,2646,10
215,1000,2127,2343,2594,10
215,1000,2127,2343,2645,10
215,1000,2127,2343,2658,10
215,1000,2127,2343,2659,10
215,1000,2127,2343,2746,10
215,1000,2127,2343,2747,10
215,1000,2127,2343,2761,10
215,1000,2127,2343,2762,10
215,1000,2127,2343,2646,10
215,997,1499,2343,2594,10
215,997,1499,2343,2645,10
215,997,1499,2343,2658,10
215,997,1499,2343,2659,10
215,997,1499,2343,2746,10
215,997,1499,2343,2747,10
215,997,1499,2343,2761,10
215,997,1499,2343,2762,10
215,997,1499,2343,2646,10
215,997,1316,2343,2594,10
215,997,1316,2343,2645,10
215,997,1316,2343,2658,10
215,997,1316,2343,2746,10
215,997,1316,2343,2747,10
215,997,1316,2343,2646,10
215,997,1321,2343,2594,10
215,997,1321,2343,2645,10
215,997,1321,2343,2659,10
215,997,1321,2343,2746,10
215,997,1321,2343,2747,10
215,997,1321,2343,2646,10
215,997,1319,2343,2594,10
215,997,1319,2343,2658,10
215,997,1319,2343,2659,10
215,997,1319,2343,2747,10
215,997,1319,2343,2761,10
215,997,1319,2343,2762,10
215,997,1643,2343,2594,10
215,997,1643,2343,2645,10
215,997,1643,2343,2658,10
215,997,1643,2343,2659,10
215,997,1643,2343,2746,10
215,997,1643,2343,2747,10
215,997,1643,2343,2761,10
215,997,1643,2343,2762,10
215,997,1643,2343,2646,10
215,997,1651,2343,2594,10
215,997,1651,2343,2645,10
215,997,1651,2343,2658,10
215,997,1651,2343,2659,10
215,997,1651,2343,2746,10
215,997,1651,2343,2747,10
215,997,1651,2343,2761,10
215,997,1651,2343,2762,10
215,997,1651,2343,2646,10
215,997,1216,2343,2594,10
215,997,1216,2343,2645,10
215,997,1216,2343,2658,10
215,997,1216,2343,2659,10
215,997,1216,2343,2746,10
215,997,1216,2343,2747,10
215,997,1216,2343,2761,10
215,997,1216,2343,2762,10
215,997,1216,2343,2646,10
215,997,1762,2343,2645,10
215,997,1762,2343,2658,10
215,997,1762,2343,2659,10
215,997,1762,2343,2746,10
215,997,1762,2343,2747,10
215,997,1762,2343,2761,10
215,997,1762,2343,2646,10
215,997,2127,2343,2594,10
215,997,2127,2343,2645,10
215,997,2127,2343,2658,10
215,997,2127,2343,2659,10
215,997,2127,2343,2746,10
215,997,2127,2343,2747,10
215,997,2127,2343,2761,10
215,997,2127,2343,2762,10
215,997,2127,2343,2646,10
215,997,2024,2343,2594,10
215,997,2024,2343,2645,10
215,997,2024,2343,2658,10
215,997,2024,2343,2659,10
215,997,2024,2343,2746,10
215,997,2024,2343,2747,10
215,997,2024,2343,2761,10
215,997,2024,2343,2646,10
215,440,1499,2343,2594,10
215,440,1499,2343,2645,10
215,440,1499,2343,2658,10
215,440,1499,2343,2659,10
215,440,1499,2343,2746,10
215,440,1499,2343,2747,10
215,440,1499,2343,2761,10
215,440,1499,2343,2762,10
215,440,1499,2343,2646,10
215,440,1316,2343,2594,10
215,440,1316,2343,2645,10
215,440,1316,2343,2658,10
215,440,1316,2343,2746,10
215,440,1316,2343,2747,10
215,440,1316,2343,2646,10
215,440,1321,2343,2594,10
215,440,1321,2343,2645,10
215,440,1321,2343,2659,10
215,440,1321,2343,2746,10
215,440,1321,2343,2747,10
215,440,1321,2343,2646,10
215,440,1319,2343,2594,10
215,440,1319,2343,2658,10
215,440,1319,2343,2659,10
215,440,1319,2343,2747,10
215,440,1319,2343,2761,10
215,440,1319,2343,2762,10
215,440,1643,2343,2594,10
215,440,1643,2343,2645,10
215,440,1643,2343,2658,10
215,440,1643,2343,2659,10
215,440,1643,2343,2746,10
215,440,1643,2343,2747,10
215,440,1643,2343,2761,10
215,440,1643,2343,2762,10
215,440,1643,2343,2646,10
215,440,1651,2343,2594,10
215,440,1651,2343,2645,10
215,440,1651,2343,2658,10
215,440,1651,2343,2659,10
215,440,1651,2343,2746,10
215,440,1651,2343,2747,10
215,440,1651,2343,2761,10
215,440,1651,2343,2762,10
215,440,1651,2343,2646,10
215,440,1762,2343,2645,10
215,440,1762,2343,2658,10
215,440,1762,2343,2659,10
215,440,1762,2343,2746,10
215,440,1762,2343,2747,10
215,440,1762,2343,2761,10
215,440,1762,2343,2646,10
215,440,2127,2343,2594,10
215,440,2127,2343,2645,10
215,440,2127,2343,2658,10
215,440,2127,2343,2659,10
215,440,2127,2343,2746,10
215,440,2127,2343,2747,10
215,440,2127,2343,2761,10
215,440,2127,2343,2762,10
215,440,2127,2343,2646,10
215,440,2024,2343,2594,10
215,440,2024,2343,2645,10
215,440,2024,2343,2658,10
215,440,2024,2343,2659,10
215,440,2024,2343,2746,10
215,440,2024,2343,2747,10
215,440,2024,2343,2761,10
215,440,2024,2343,2646,10
215,541,1499,2343,2594,10
215,541,1499,2343,2645,10
215,541,1499,2343,2658,10
215,541,1499,2343,2659,10
215,541,1499,2343,2746,10
215,541,1499,2343,2747,10
215,541,1499,2343,2761,10
215,541,1499,2343,2762,10
215,541,1499,2343,2646,10
215,541,1316,2343,2594,10
215,541,1316,2343,2645,10
215,541,1316,2343,2658,10
215,541,1316,2343,2746,10
215,541,1316,2343,2747,10
215,541,1316,2343,2646,10
215,541,1321,2343,2594,10
215,541,1321,2343,2645,10
215,541,1321,2343,2659,10
215,541,1321,2343,2746,10
215,541,1321,2343,2747,10
215,541,1321,2343,2646,10
215,541,1643,2343,2594,10
215,541,1643,2343,2645,10
215,541,1643,2343,2658,10
215,541,1643,2343,2659,10
215,541,1643,2343,2746,10
215,541,1643,2343,2747,10
215,541,1643,2343,2761,10
215,541,1643,2343,2762,10
215,541,1643,2343,2646,10
215,541,1651,2343,2594,10
215,541,1651,2343,2645,10
215,541,1651,2343,2658,10
215,541,1651,2343,2659,10
215,541,1651,2343,2746,10
215,541,1651,2343,2747,10
215,541,1651,2343,2761,10
215,541,1651,2343,2762,10
215,541,1651,2343,2646,10
215,541,1216,2343,2594,10
215,541,1216,2343,2645,10
215,541,1216,2343,2658,10
215,541,1216,2343,2659,10
215,541,1216,2343,2746,10
215,541,1216,2343,2747,10
215,541,1216,2343,2761,10
215,541,1216,2343,2762,10
215,541,1216,2343,2646,10
215,541,1762,2343,2645,10
215,541,1762,2343,2658,10
215,541,1762,2343,2659,10
215,541,1762,2343,2746,10
215,541,1762,2343,2747,10
215,541,1762,2343,2761,10
215,541,1762,2343,2646,10
215,541,2127,2343,2594,10
215,541,2127,2343,2645,10
215,541,2127,2343,2658,10
215,541,2127,2343,2659,10
215,541,2127,2343,2746,10
215,541,2127,2343,2747,10
215,541,2127,2343,2761,10
215,541,2127,2343,2762,10
215,541,2127,2343,2646,10
215,541,2024,2343,2594,10
215,541,2024,2343,2645,10
215,541,2024,2343,2658,10
215,541,2024,2343,2659,10
215,541,2024,2343,2746,10
215,541,2024,2343,2747,10
215,541,2024,2343,2761,10
215,541,2024,2343,2646,10
215,988,1316,2343,2645,10
215,988,1316,2343,2658,10
215,988,1316,2343,2746,10
215,988,1316,2343,2747,10
215,988,1316,2343,2646,10
215,988,1321,2343,2645,10
215,988,1321,2343,2659,10
215,988,1321,2343,2746,10
215,988,1321,2343,2747,10
215,988,1321,2343,2646,10
215,988,1643,2343,2645,10
215,988,1643,2343,2658,10
215,988,1643,2343,2659,10
215,988,1643,2343,2746,10
215,988,1643,2343,2747,10
215,988,1643,2343,2761,10
215,988,1643,2343,2646,10
215,988,2127,2343,2645,10
215,988,2127,2343,2658,10
215,988,2127,2343,2659,10
215,988,2127,2343,2746,10
215,988,2127,2343,2747,10
215,988,2127,2343,2761,10
215,988,2127,2343,2646,10
215,988,2024,2343,2645,10
215,988,2024,2343,2658,10
215,988,2024,2343,2659,10
215,988,2024,2343,2746,10
215,988,2024,2343,2747,10
215,988,2024,2343,2761,10
215,988,2024,2343,2646,10
215,553,1499,2343,2594,10
215,553,1499,2343,2645,10
215,553,1499,2343,2648,10
215,553,1499,2343,2658,10
215,553,1499,2343,2659,10
215,553,1499,2343,2746,10
215,553,1499,2343,2747,10
215,553,1499,2343,2761,10
215,553,1499,2343,2762,10
215,553,1499,2343,2646,10
215,553,1316,2343,2594,10
215,553,1316,2343,2645,10
215,553,1316,2343,2648,10
215,553,1316,2343,2658,10
215,553,1316,2343,2746,10
215,553,1316,2343,2747,10
215,553,1316,2343,2646,10
215,553,1321,2343,2594,10
215,553,1321,2343,2645,10
215,553,1321,2343,2659,10
215,553,1321,2343,2746,10
215,553,1321,2343,2747,10
215,553,1321,2343,2646,10
215,553,1643,2343,2594,10
215,553,1643,2343,2645,10
215,553,1643,2343,2648,10
215,553,1643,2343,2658,10
215,553,1643,2343,2659,10
215,553,1643,2343,2746,10
215,553,1643,2343,2747,10
215,553,1643,2343,2761,10
215,553,1643,2343,2762,10
215,553,1643,2343,2646,10
215,553,1651,2343,2594,10
215,553,1651,2343,2645,10
215,553,1651,2343,2648,10
215,553,1651,2343,2658,10
215,553,1651,2343,2659,10
215,553,1651,2343,2746,10
215,553,1651,2343,2747,10
215,553,1651,2343,2761,10
215,553,1651,2343,2762,10
215,553,1651,2343,2646,10
215,553,1216,2343,2594,10
215,553,1216,2343,2645,10
215,553,1216,2343,2648,10
215,553,1216,2343,2658,10
215,553,1216,2343,2659,10
215,553,1216,2343,2746,10
215,553,1216,2343,2747,10
215,553,1216,2343,2761,10
215,553,1216,2343,2762,10
215,553,1216,2343,2646,10
215,553,1762,2343,2645,10
215,553,1762,2343,2658,10
215,553,1762,2343,2659,10
215,553,1762,2343,2746,10
215,553,1762,2343,2747,10
215,553,1762,2343,2761,10
215,553,1762,2343,2646,10
215,553,2127,2343,2594,10
215,553,2127,2343,2645,10
215,553,2127,2343,2648,10
215,553,2127,2343,2658,10
215,553,2127,2343,2659,10
215,553,2127,2343,2746,10
215,553,2127,2343,2747,10
215,553,2127,2343,2761,10
215,553,2127,2343,2762,10
215,553,2127,2343,2646,10
215,553,2024,2343,2594,10
215,553,2024,2343,2645,10
215,553,2024,2343,2658,10
215,553,2024,2343,2659,10
215,553,2024,2343,2746,10
215,553,2024,2343,2747,10
215,553,2024,2343,2761,10
215,553,2024,2343,2646,10
215,999,1316,2343,2594,10
215,999,1316,2343,2645,10
215,999,1316,2343,2658,10
215,999,1316,2343,2746,10
215,999,1316,2343,2747,10
215,999,1316,2343,2646,10
215,999,1643,2343,2594,10
215,999,1643,2343,2645,10
215,999,1643,2343,2658,10
215,999,1643,2343,2659,10
215,999,1643,2343,2746,10
215,999,1643,2343,2747,10
215,999,1643,2343,2761,10
215,999,1643,2343,2646,10
215,999,2127,2343,2594,10
215,999,2127,2343,2645,10
215,999,2127,2343,2658,10
215,999,2127,2343,2659,10
215,999,2127,2343,2746,10
215,999,2127,2343,2747,10
215,999,2127,2343,2761,10
215,999,2127,2343,2646,10
215,999,2024,2343,2594,10
215,999,2024,2343,2645,10
215,999,2024,2343,2658,10
215,999,2024,2343,2659,10
215,999,2024,2343,2746,10
215,999,2024,2343,2747,10
215,999,2024,2343,2761,10
215,999,2024,2343,2646,10
215,679,1499,2343,2594,10
215,679,1499,2343,2645,10
215,679,1499,2343,2658,10
215,679,1499,2343,2659,10
215,679,1499,2343,2746,10
215,679,1499,2343,2747,10
215,679,1499,2343,2761,10
215,679,1499,2343,2646,10
215,679,1316,2343,2594,10
215,679,1316,2343,2645,10
215,679,1316,2343,2658,10
215,679,1316,2343,2746,10
215,679,1316,2343,2747,10
215,679,1316,2343,2646,10
215,679,1321,2343,2594,10
215,679,1321,2343,2645,10
215,679,1321,2343,2659,10
215,679,1321,2343,2746,10
215,679,1321,2343,2747,10
215,679,1321,2343,2646,10
215,679,1643,2343,2594,10
215,679,1643,2343,2645,10
215,679,1643,2343,2658,10
215,679,1643,2343,2659,10
215,679,1643,2343,2746,10
215,679,1643,2343,2747,10
215,679,1643,2343,2761,10
215,679,1643,2343,2646,10
215,679,1651,2343,2594,10
215,679,1651,2343,2645,10
215,679,1651,2343,2658,10
215,679,1651,2343,2659,10
215,679,1651,2343,2746,10
215,679,1651,2343,2747,10
215,679,1651,2343,2761,10
215,679,1651,2343,2646,10
215,679,1762,2343,2645,10
215,679,1762,2343,2658,10
215,679,1762,2343,2659,10
215,679,1762,2343,2746,10
215,679,1762,2343,2747,10
215,679,1762,2343,2761,10
215,679,1762,2343,2646,10
215,679,2127,2343,2594,10
215,679,2127,2343,2645,10
215,679,2127,2343,2658,10
215,679,2127,2343,2659,10
215,679,2127,2343,2746,10
215,679,2127,2343,2747,10
215,679,2127,2343,2761,10
215,679,2127,2343,2646,10
215,679,2024,2343,2594,10
215,679,2024,2343,2645,10
215,679,2024,2343,2658,10
215,679,2024,2343,2659,10
215,679,2024,2343,2746,10
215,679,2024,2343,2747,10
215,679,2024,2343,2761,10
215,679,2024,2343,2646,10
215,998,1499,2343,2594,10
215,998,1499,2343,2645,10
215,998,1499,2343,2658,10
215,998,1499,2343,2659,10
215,998,1499,2343,2746,10
215,998,1499,2343,2747,10
215,998,1499,2343,2761,10
215,998,1499,2343,2646,10
215,998,1316,2343,2594,10
215,998,1316,2343,2645,10
215,998,1316,2343,2658,10
215,998,1316,2343,2746,10
215,998,1316,2343,2747,10
215,998,1316,2343,2646,10
215,998,1321,2343,2594,10
215,998,1321,2343,2645,10
215,998,1321,2343,2659,10
215,998,1321,2343,2746,10
215,998,1321,2343,2747,10
215,998,1321,2343,2646,10
215,998,1643,2343,2594,10
215,998,1643,2343,2645,10
215,998,1643,2343,2658,10
215,998,1643,2343,2659,10
215,998,1643,2343,2746,10
215,998,1643,2343,2747,10
215,998,1643,2343,2761,10
215,998,1643,2343,2646,10
215,998,1651,2343,2594,10
215,998,1651,2343,2645,10
215,998,1651,2343,2658,10
215,998,1651,2343,2659,10
215,998,1651,2343,2746,10
215,998,1651,2343,2747,10
215,998,1651,2343,2761,10
215,998,1651,2343,2646,10
215,998,2127,2343,2594,10
215,998,2127,2343,2645,10
215,998,2127,2343,2658,10
215,998,2127,2343,2659,10
215,998,2127,2343,2746,10
215,998,2127,2343,2747,10
215,998,2127,2343,2761,10
215,998,2127,2343,2646,10
215,998,2024,2343,2594,10
215,998,2024,2343,2645,10
215,998,2024,2343,2658,10
215,998,2024,2343,2659,10
215,998,2024,2343,2746,10
215,998,2024,2343,2747,10
215,998,2024,2343,2761,10
215,998,2024,2343,2646,10
215,680,1499,2343,2594,10
215,680,1499,2343,2645,10
215,680,1499,2343,2658,10
215,680,1499,2343,2659,10
215,680,1499,2343,2746,10
215,680,1499,2343,2747,10
215,680,1499,2343,2761,10
215,680,1499,2343,2646,10
215,680,1316,2343,2594,10
215,680,1316,2343,2645,10
215,680,1316,2343,2658,10
215,680,1316,2343,2746,10
215,680,1316,2343,2747,10
215,680,1316,2343,2646,10
215,680,1321,2343,2594,10
215,680,1321,2343,2645,10
215,680,1321,2343,2659,10
215,680,1321,2343,2746,10
215,680,1321,2343,2747,10
215,680,1321,2343,2646,10
215,680,1643,2343,2594,10
215,680,1643,2343,2645,10
215,680,1643,2343,2658,10
215,680,1643,2343,2659,10
215,680,1643,2343,2746,10
215,680,1643,2343,2747,10
215,680,1643,2343,2761,10
215,680,1643,2343,2646,10
215,680,1651,2343,2594,10
215,680,1651,2343,2645,10
215,680,1651,2343,2658,10
215,680,1651,2343,2659,10
215,680,1651,2343,2746,10
215,680,1651,2343,2747,10
215,680,1651,2343,2761,10
215,680,1651,2343,2646,10
215,680,1762,2343,2645,10
215,680,1762,2343,2658,10
215,680,1762,2343,2659,10
215,680,1762,2343,2746,10
215,680,1762,2343,2747,10
215,680,1762,2343,2761,10
215,680,1762,2343,2646,10
215,680,2127,2343,2594,10
215,680,2127,2343,2645,10
215,680,2127,2343,2658,10
215,680,2127,2343,2659,10
215,680,2127,2343,2746,10
215,680,2127,2343,2747,10
215,680,2127,2343,2761,10
215,680,2127,2343,2646,10
215,680,2024,2343,2594,10
215,680,2024,2343,2645,10
215,680,2024,2343,2658,10
215,680,2024,2343,2659,10
215,680,2024,2343,2746,10
215,680,2024,2343,2747,10
215,680,2024,2343,2761,10
215,680,2024,2343,2646,10
180,1001,1501,2343,2594,10
180,1001,1501,2343,2648,10
180,1001,1501,2343,2658,10
180,1001,1501,2343,2659,10
180,1001,1501,2343,2747,10
180,1001,1501,2343,2761,10
180,1001,1501,2343,2762,10
180,1001,1501,2343,2646,10
180,1001,1635,2343,2594,10
180,1001,1635,2343,2648,10
180,1001,1635,2343,2659,10
180,1001,1635,2343,2747,10
180,1001,1319,2343,2594,10
180,1001,1319,2343,2648,10
180,1001,1319,2343,2658,10
180,1001,1319,2343,2659,10
180,1001,1319,2343,2747,10
180,1001,1319,2343,2761,10
180,1001,1319,2343,2762,10
180,1001,2127,2343,2594,10
180,1001,2127,2343,2645,10
180,1001,2127,2343,2648,10
180,1001,2127,2343,2658,10
180,1001,2127,2343,2659,10
180,1001,2127,2343,2747,10
180,1001,2127,2343,2761,10
180,1001,2127,2343,2762,10
180,1001,2127,2343,2646,10
257,1018,2081,2299,2621,10
257,1018,2081,2299,2619,10
257,1018,2081,2299,2622,10
257,1018,2082,2299,2621,10
257,1018,2082,2299,2619,10
257,1018,2082,2299,2622,10
257,1018,2083,2299,2621,10
257,1018,2083,2299,2619,10
257,1018,2083,2299,2622,10
257,1016,2082,2299,2621,10
257,1016,2082,2299,2619,10
257,1016,2082,2299,2622,10
257,1016,2083,2299,2621,10
257,1016,2083,2299,2619,10
257,1016,2083,2299,2622,10
258,1018,2081,2299,2621,10
258,1018,2081,2299,2619,10
258,1018,2081,2299,2622,10
258,1018,2083,2299,2621,10
258,1018,2083,2299,2619,10
258,1018,2083,2299,2622,10
258,1016,2083,2299,2621,10
258,1016,2083,2299,2619,10
258,1016,2083,2299,2622,10
259,1018,2081,2299,2621,10
259,1018,2081,2299,2619,10
259,1018,2081,2299,2622,10
259,1018,2082,2299,2621,10
259,1018,2082,2299,2619,10
259,1018,2082,2299,2622,10
259,1018,2083,2299,2621,10
259,1018,2083,2299,2619,10
259,1018,2083,2299,2622,10
259,1016,2082,2299,2621,10
259,1016,2082,2299,2619,10
259,1016,2082,2299,2622,10
259,1016,2083,2299,2621,10
259,1016,2083,2299,2619,10
259,1016,2083,2299,2622,10
256,1018,2081,2299,2621,10
256,1018,2081,2299,2622,10
256,1018,2083,2299,2621,10
256,1018,2083,2299,2622,10
259,1018,2081,2300,2620,10
259,1018,2081,2300,2621,10
259,1018,2081,2300,2619,10
259,1018,2081,2300,2622,10
259,1018,2082,2300,2621,10
259,1018,2082,2300,2619,10
259,1018,2082,2300,2622,10
259,1018,2083,2300,2620,10
259,1018,2083,2300,2621,10
259,1018,2083,2300,2619,10
259,1018,2083,2300,2622,10
259,1017,2081,2300,2620,10
259,1017,2081,2300,2621,10
259,1017,2081,2300,2622,10
259,1017,2082,2300,2621,10
259,1017,2082,2300,2622,10
259,1016,2082,2300,2621,10
259,1016,2082,2300,2619,10
259,1016,2082,2300,2622,10
259,1016,2083,2300,2621,10
259,1016,2083,2300,2619,10
259,1016,2083,2300,2622,10
256,1018,2081,2300,2620,10
256,1018,2081,2300,2621,10
256,1018,2081,2300,2622,10
256,1018,2083,2300,2620,10
256,1018,2083,2300,2621,10
256,1018,2083,2300,2622,10
256,1017,2081,2300,2620,10
256,1017,2081,2300,2621,10
256,1017,2081,2300,2622,10
258,1018,2081,2300,2620,10
258,1018,2081,2300,2621,10
258,1018,2081,2300,2619,10
258,1018,2081,2300,2622,10
258,1018,2083,2300,2620,10
258,1018,2083,2300,2621,10
258,1018,2083,2300,2619,10
258,1018,2083,2300,2622,10
258,1017,2081,2300,2620,10
258,1017,2081,2300,2621,10
258,1017,2081,2300,2622,10
258,1016,2083,2300,2621,10
258,1016,2083,2300,2619,10
258,1016,2083,2300,2622,10
257,1018,2081,2300,2620,10
257,1018,2081,2300,2621,10
257,1018,2081,2300,2619,10
257,1018,2081,2300,2622,10
257,1018,2082,2300,2621,10
257,1018,2082,2300,2619,10
257,1018,2082,2300,2622,10
257,1018,2083,2300,2620,10
257,1018,2083,2300,2621,10
257,1018,2083,2300,2619,10
257,1018,2083,2300,2622,10
257,1017,2081,2300,2620,10
257,1017,2081,2300,2621,10
257,1017,2081,2300,2622,10
257,1017,2082,2300,2621,10
257,1017,2082,2300,2622,10
257,1016,2082,2300,2621,10
257,1016,2082,2300,2619,10
257,1016,2082,2300,2622,10
257,1016,2083,2300,2621,10
257,1016,2083,2300,2619,10
257,1016,2083,2300,2622,10
259,1018,2081,2301,2620,10
259,1018,2081,2301,2621,10
259,1018,2081,2301,2619,10
259,1018,2081,2301,2622,10
259,1018,2082,2301,2621,10
259,1018,2082,2301,2619,10
259,1018,2082,2301,2622,10
259,1018,2083,2301,2620,10
259,1018,2083,2301,2621,10
259,1018,2083,2301,2619,10
259,1018,2083,2301,2622,10
259,1017,2081,2301,2620,10
259,1017,2081,2301,2621,10
259,1017,2081,2301,2622,10
259,1017,2082,2301,2621,10
259,1017,2082,2301,2622,10
259,1016,2082,2301,2621,10
259,1016,2082,2301,2619,10
259,1016,2082,2301,2622,10
259,1016,2083,2301,2621,10
259,1016,2083,2301,2619,10
259,1016,2083,2301,2622,10
256,1018,2081,2301,2620,10
256,1018,2081,2301,2621,10
256,1018,2081,2301,2622,10
256,1018,2083,2301,2620,10
256,1018,2083,2301,2621,10
256,1018,2083,2301,2622,10
256,1017,2081,2301,2620,10
256,1017,2081,2301,2621,10
256,1017,2081,2301,2622,10
258,1018,2081,2301,2620,10
258,1018,2081,2301,2621,10
258,1018,2081,2301,2619,10
258,1018,2081,2301,2622,10
258,1018,2083,2301,2620,10
258,1018,2083,2301,2621,10
258,1018,2083,2301,2619,10
258,1018,2083,2301,2622,10
258,1017,2081,2301,2620,10
258,1017,2081,2301,2621,10
258,1017,2081,2301,2622,10
258,1016,2083,2301,2621,10
258,1016,2083,2301,2619,10
258,1016,2083,2301,2622,10
257,1018,2081,2301,2620,10
257,1018,2081,2301,2621,10
257,1018,2081,2301,2619,10
257,1018,2081,2301,2622,10
257,1018,2082,2301,2621,10
257,1018,2082,2301,2619,10
257,1018,2082,2301,2622,10
257,1018,2083,2301,2620,10
257,1018,2083,2301,2621,10
257,1018,2083,2301,2619,10
257,1018,2083,2301,2622,10
257,1017,2081,2301,2620,10
257,1017,2081,2301,2621,10
257,1017,2081,2301,2622,10
257,1017,2082,2301,2621,10
257,1017,2082,2301,2622,10
257,1016,2082,2301,2621,10
257,1016,2082,2301,2619,10
257,1016,2082,2301,2622,10
257,1016,2083,2301,2621,10
257,1016,2083,2301,2619,10
257,1016,2083,2301,2622,10
357,708,2063,2304,2676,10
357,708,2063,2304,2615,10
357,708,2063,2304,2616,10
357,708,2063,2304,2677,10
357,708,2063,2304,2629,10
357,708,1529,2304,2676,10
357,708,1529,2304,2615,10
357,708,1529,2304,2616,10
357,708,1529,2304,2677,10
357,708,1529,2304,2629,10
357,708,2163,2304,2676,10
357,708,2163,2304,2615,10
357,708,2163,2304,2616,10
357,708,2163,2304,2677,10
357,708,2163,2304,2629,10
357,709,2063,2304,2674,10
357,709,2063,2304,2676,10
357,709,2063,2304,2614,10
357,709,2063,2304,2615,10
357,709,2063,2304,2616,10
357,709,2063,2304,2677,10
357,709,2063,2304,2629,10
357,709,2062,2304,2674,10
357,709,2062,2304,2676,10
357,709,2062,2304,2614,10
357,709,2062,2304,2615,10
357,709,2062,2304,2616,10
357,709,2062,2304,2677,10
357,709,2062,2304,2675,10
357,709,2163,2304,2676,10
357,709,2163,2304,2614,10
357,709,2163,2304,2615,10
357,709,2163,2304,2616,10
357,709,2163,2304,2677,10
357,709,2163,2304,2629,10
357,555,2063,2304,2674,10
357,555,2063,2304,2676,10
357,555,2063,2304,2614,10
357,555,2063,2304,2615,10
357,555,2063,2304,2616,10
357,555,2063,2304,2677,10
357,555,2063,2304,2629,10
357,555,2062,2304,2674,10
357,555,2062,2304,2676,10
357,555,2062,2304,2614,10
357,555,2062,2304,2615,10
357,555,2062,2304,2616,10
357,555,2062,2304,2677,10
357,555,2062,2304,2675,10
357,555,1529,2304,2674,10
357,555,1529,2304,2676,10
357,555,1529,2304,2614,10
357,555,1529,2304,2615,10
357,555,1529,2304,2616,10
357,555,1529,2304,2677,10
357,555,1529,2304,2675,10
357,555,1529,2304,2629,10
357,555,2163,2304,2676,10
357,555,2163,2304,2614,10
357,555,2163,2304,2615,10
357,555,2163,2304,2616,10
357,555,2163,2304,2677,10
357,555,2163,2304,2629,10
357,1010,2063,2304,2674,10
357,1010,2063,2304,2676,10
357,1010,2063,2304,2614,10
357,1010,2063,2304,2615,10
357,1010,2063,2304,2616,10
357,1010,2063,2304,2677,10
357,1010,2063,2304,2629,10
357,1010,2062,2304,2674,10
357,1010,2062,2304,2676,10
357,1010,2062,2304,2614,10
357,1010,2062,2304,2615,10
357,1010,2062,2304,2616,10
357,1010,2062,2304,2677,10
357,1010,1529,2304,2674,10
357,1010,1529,2304,2676,10
357,1010,1529,2304,2614,10
357,1010,1529,2304,2615,10
357,1010,1529,2304,2616,10
357,1010,1529,2304,2677,10
